State Code,County Code,Site Number,Address,State,County,City,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Date,Year,Month
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,Parts per billion,5.130435,10.0,6,9,Parts per million,0.050625,0.057,19,48,Parts per billion,1.130435,2.0,5,3.0,Parts per million,0.220833,0.3,8,3.0,2004-06-22,2004,6
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,59.086957,81.0,0,80,Parts per million,0.016125,0.043,9,36,Parts per billion,1.391304,4.0,5,6.0,Parts per million,0.3875,0.7,1,8.0,2000-09-12,2000,9
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,Parts per billion,32.086957,51.0,13,48,Parts per million,0.021375,0.034,10,29,Parts per billion,4.826087,14.0,10,20.0,Parts per million,0.65,0.9,10,10.0,2000-07-24,2000,7
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,9.416667,32.0,21,30,Parts per million,0.031458,0.05,10,42,Parts per billion,4.478261,6.0,9,9.0,Parts per million,0.520833,0.7,23,8.0,2007-10-21,2007,10
48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,Parts per billion,17.2625,42.4,10,40,Parts per million,0.025,0.032,23,27,Parts per billion,2.629167,22.3,10,31.0,Parts per million,0.245833,0.3,0,3.0,2010-02-26,2010,2
9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,Parts per billion,7.166667,20.0,20,19,Parts per million,0.038042,0.047,11,40,Parts per billion,0.220833,0.5,20,0.0,Parts per million,0.2125,0.3,21,3.0,2013-04-17,2013,4
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,Parts per billion,21.869565,35.0,8,33,Parts per million,0.025542,0.041,11,35,Parts per billion,3.8,12.2,11,17.0,Parts per million,0.558333,0.8,11,9.0,2011-05-12,2011,5
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,Parts per billion,11.358333,31.0,4,29,Parts per million,0.027917,0.045,9,42,Parts per billion,1.230435,2.4,14,3.0,Parts per million,0.2125,0.3,6,3.0,2016-03-21,2016,3
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,Parts per billion,32.304348,60.0,20,57,Parts per million,0.022,0.048,9,41,Parts per billion,1.086957,6.0,22,9.0,Parts per million,0.679167,1.1,23,13.0,2012-03-15,2012,3
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,Parts per billion,2.695652,4.0,7,4,Parts per million,0.028292,0.033,10,28,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.1,0.1,0,1.0,2009-02-14,2009,2
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,3.565217,13.0,5,12,Parts per million,0.037667,0.062,9,58,Parts per billion,2.521739,5.0,5,7.0,Parts per million,0.495833,0.6,0,7.0,2004-09-03,2004,9
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,16.083333,41.0,23,39,Parts per million,0.030417,0.051,10,43,Parts per billion,0.541667,1.0,6,1.0,Parts per million,0.2625,0.4,23,5.0,2009-03-28,2009,3
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,Parts per billion,8.575,14.8,7,13,Parts per million,0.020083,0.023,19,19,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.3,0,3.0,2010-12-29,2010,12
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,Parts per billion,11.521739,49.0,19,46,Parts per million,0.025458,0.045,10,38,Parts per billion,0.391304,5.0,21,7.0,Parts per million,0.3625,0.6,22,7.0,2005-03-08,2005,3
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,Parts per billion,17.541667,40.0,19,38,Parts per million,0.025583,0.045,9,38,Parts per billion,1.5,8.0,10,11.0,Parts per million,0.3625,0.6,21,7.0,2007-04-15,2007,4
18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),Parts per billion,10.833333,25.7,21,24,Parts per million,0.027083,0.05,10,42,Parts per billion,2.082609,2.8,10,3.0,Parts per million,0.404167,0.5,1,6.0,2008-06-01,2008,6
48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,Parts per billion,6.791667,29.0,20,27,Parts per million,0.044167,0.051,10,43,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.1375,0.2,12,2.0,2002-08-16,2002,8
6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,Parts per billion,9.704348,18.0,5,17,Parts per million,0.028083,0.048,12,41,Parts per billion,0.945455,7.1,12,10.0,Parts per million,0.3125,0.4,11,5.0,2012-08-01,2012,8
9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,Parts per billion,4.166667,8.0,3,8,Parts per million,0.029625,0.035,7,30,Parts per billion,0.141667,0.3,16,0.0,Parts per million,0.1,0.1,0,1.0,2012-06-12,2012,6
20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,Parts per billion,8.958333,20.0,23,19,Parts per million,0.030292,0.036,10,31,Parts per billion,0.708333,5.0,14,7.0,Parts per million,0.170833,0.2,0,2.0,2009-03-01,2009,3
6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,Parts per billion,15.608696,26.0,20,25,Parts per million,0.015,0.03,9,25,Parts per billion,0.409091,1.0,5,1.0,Parts per million,0.458333,0.7,8,8.0,2002-02-08,2002,2
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,8.583333,17.0,7,16,Parts per million,0.043292,0.053,10,45,Parts per billion,1.208333,2.0,0,3.0,Parts per million,0.4375,0.5,0,6.0,2010-05-17,2010,5
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,10.208333,25.0,22,24,Parts per million,0.042333,0.055,10,47,Parts per billion,1.75,2.0,0,3.0,Parts per million,0.6375,0.7,6,8.0,2008-04-10,2008,4
6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,Parts per billion,17.043478,22.0,6,21,Parts per million,0.02925,0.049,11,42,Parts per billion,2.869565,6.0,15,9.0,Parts per million,0.229167,0.3,0,3.0,2001-09-18,2001,9
42,13,801,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,Parts per billion,6.181818,13.0,9,12,Parts per million,0.020417,0.042,11,36,Parts per billion,0.25,2.0,10,3.0,Parts per million,0.183333,0.2,0,2.0,2008-08-30,2008,8
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,11.158333,17.7,21,16,Parts per million,0.033333,0.046,10,39,Parts per billion,2.0,2.0,0,3.0,Parts per million,0.325,0.4,8,5.0,2005-08-23,2005,8
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,Parts per billion,9.869565,15.0,18,14,Parts per million,0.026583,0.034,10,29,Parts per billion,1.090909,2.0,18,3.0,Parts per million,0.425,0.5,0,6.0,2004-06-04,2004,6
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,13.25,24.0,6,23,Parts per million,0.014708,0.021,9,18,Parts per billion,1.458333,5.0,8,7.0,Parts per million,0.379167,0.4,0,5.0,2004-05-19,2004,5
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,Parts per billion,6.363636,16.1,18,15,Parts per million,0.025333,0.036,9,31,Parts per billion,0.020833,0.5,20,0.0,Parts per million,0.079167,0.2,20,2.0,2012-10-14,2012,10
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,Parts per billion,3.73913,9.0,6,8,Parts per million,0.01925,0.031,7,26,Parts per billion,0.090909,1.0,5,1.0,Parts per million,0.2625,0.3,0,3.0,2009-05-04,2009,5
6,85,2009,22601 Voss Ave,California,Santa Clara,Cupertino,Parts per billion,2.573913,5.1,20,5,Parts per million,0.030208,0.035,23,30,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.3,0,3.0,2010-11-07,2010,11
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,3.166667,7.0,6,7,Parts per million,0.035375,0.046,9,39,Parts per billion,0.041667,1.0,18,1.0,Parts per million,0.375,0.4,0,5.0,2009-03-14,2009,3
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,4.916667,13.0,0,12,Parts per million,0.029917,0.041,9,35,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3375,0.4,2,5.0,2011-07-16,2011,7
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,Parts per billion,14.608696,31.0,0,29,Parts per million,0.015667,0.032,10,27,Parts per billion,0.590909,2.0,5,3.0,Parts per million,0.683333,1.4,8,16.0,2007-03-02,2007,3
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,Parts per billion,24.285714,38.0,7,36,Parts per million,0.012478,0.025,9,21,Parts per billion,3.47619,5.0,6,7.0,Parts per million,1.265217,1.8,9,20.0,2000-12-12,2000,12
6,1,11,1100 21st Street,California,Alameda,Oakland,Parts per billion,25.534783,35.2,17,33,Parts per million,0.003,0.008,8,7,Parts per billion,0.822727,1.7,11,1.0,Parts per million,1.170833,2.0,3,23.0,2013-01-07,2013,1
6,23,1004,717 SOUTH AVENUE,California,Humboldt,Eureka,Parts per billion,1.881818,4.4,16,4,Parts per million,0.02925,0.034,3,31,Parts per billion,0.945455,1.0,3,1.0,Parts per million,0.263636,0.3,0,3.0,2015-12-24,2015,12
42,49,3,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,Parts per billion,7.666667,23.0,6,22,Parts per million,0.024292,0.037,11,34,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.4,7,5.0,2014-05-05,2014,5
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,Parts per billion,9.683333,13.4,9,12,Parts per million,0.016083,0.022,23,20,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.2,0.2,0,2.0,2014-02-10,2014,2
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,4.333333,6.0,7,6,Parts per million,0.028864,0.034,15,31,Parts per billion,1.285714,4.0,4,6.0,Parts per million,0.0,0.0,0,0.0,2013-08-26,2013,8
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,18.043478,53.0,8,50,Parts per million,0.036708,0.071,10,87,Parts per billion,0.130435,1.0,6,1.0,Parts per million,0.595833,1.0,7,11.0,2008-10-09,2008,10
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,40.304348,61.0,10,58,Parts per million,0.012083,0.029,12,25,Parts per billion,0.217391,1.0,5,1.0,Parts per million,1.4375,2.1,8,24.0,2003-11-06,2003,11
42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,Parts per billion,13.166667,27.0,4,25,Parts per million,0.041167,0.075,11,100,Parts per billion,8.25,22.0,14,31.0,Parts per million,0.175,0.2,1,2.0,2006-08-10,2006,8
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,Parts per billion,32.086957,53.0,11,50,Parts per million,0.015542,0.034,9,29,Parts per billion,4.26087,6.0,11,9.0,Parts per million,1.529167,1.9,23,22.0,2000-12-23,2000,12
21,111,51,"7201 WATSON LN, WATSON LN ELEMENTARY SCH",Kentucky,Jefferson,Louisville,Parts per billion,25.916667,37.0,18,35,Parts per million,0.009684,0.023,10,19,Parts per billion,6.958333,13.0,4,19.0,Parts per million,0.7375,0.9,0,10.0,2000-10-31,2000,10
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,Parts per billion,1.182609,4.5,2,4,Parts per million,0.04,0.049,8,45,Parts per billion,0.931818,3.6,2,4.0,Parts per million,0.3,0.3,0,3.0,2015-05-13,2015,5
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,7.833333,14.0,20,13,Parts per million,0.029458,0.046,9,39,Parts per billion,0.541667,2.0,10,3.0,Parts per million,0.583333,0.6,0,7.0,2009-11-07,2009,11
23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,Parts per billion,15.604167,37.4,20,35,Parts per million,0.015708,0.029,8,25,Parts per billion,1.25,1.8,23,1.0,Parts per million,0.370833,0.6,21,7.0,2012-12-28,2012,12
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,17.083333,36.0,22,34,Parts per million,0.026667,0.043,10,36,Parts per billion,0.916667,3.0,15,4.0,Parts per million,0.345833,0.6,0,7.0,2005-01-25,2005,1
27,3,1002,9399 Lima St,Minnesota,Anoka,Blaine,Parts per billion,0.833333,7.0,21,7,Parts per million,0.023208,0.036,10,31,Parts per billion,0.709091,1.2,11,1.0,Parts per million,0.15,0.2,12,2.0,2011-08-13,2011,8
56,13,6001,"90 GAS HILL ROAD, RIVERTON, WY",Wyoming,Fremont,Riverton,Parts per billion,0.291667,2.0,22,2,Parts per million,0.025792,0.033,11,31,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.0,0.0,0,0.0,2015-02-01,2015,2
40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,Parts per billion,3.3875,5.8,8,5,Parts per million,0.041583,0.046,9,43,Parts per billion,0.104167,0.2,14,0.0,Parts per million,0.070833,0.1,0,1.0,2014-07-06,2014,7
48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,Parts per billion,11.541667,35.0,19,33,Parts per million,0.028167,0.043,9,36,Parts per billion,0.083333,1.0,18,1.0,Parts per million,0.3125,0.4,6,5.0,2005-10-20,2005,10
6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,Parts per billion,13.5,33.0,20,31,Parts per million,0.022833,0.04,10,34,Parts per billion,0.5,0.7,17,0.0,Parts per million,0.2625,0.4,23,5.0,2012-02-27,2012,2
41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,Parts per billion,13.583333,21.0,5,20,Parts per million,0.02675,0.052,12,44,Parts per billion,1.777778,2.2,20,3.0,Parts per million,0.233333,0.3,5,3.0,2009-08-18,2009,8
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,35.913043,49.0,18,46,Parts per million,0.006542,0.019,9,16,Parts per billion,1.956522,4.0,10,6.0,Parts per million,1.0375,1.6,1,18.0,2007-01-07,2007,1
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,Parts per billion,26.695652,60.0,22,57,Parts per million,0.038458,0.074,10,97,Parts per billion,5.504348,13.2,14,19.0,Parts per million,0.4375,0.7,1,8.0,2012-05-19,2012,5
6,85,2009,22601 Voss Ave,California,Santa Clara,Cupertino,Parts per billion,6.378261,18.1,4,17,Parts per million,0.023917,0.034,22,29,Parts per billion,1.268182,3.4,12,4.0,Parts per million,0.408333,0.5,6,6.0,2012-02-12,2012,2
51,510,9,"517 N SAINT ASAPH ST, ALEXANDRIA HEALTH",Virginia,Alexandria City,Alexandria,Parts per billion,12.452632,19.8,7,18,Parts per million,0.03475,0.049,13,42,Parts per billion,0.618182,2.3,11,3.0,Parts per million,0.241667,0.4,11,5.0,2012-08-15,2012,8
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,Parts per billion,31.416667,63.0,20,61,Parts per million,0.029,0.064,11,64,Parts per billion,4.416667,11.0,23,16.0,Parts per million,0.666667,1.1,1,13.0,2006-04-08,2006,4
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,Parts per billion,15.086957,29.0,16,27,Parts per million,0.041375,0.066,11,71,Parts per billion,0.565217,2.0,3,3.0,Parts per million,0.645833,0.8,17,9.0,2001-10-14,2001,10
51,59,1005,6507 COLUMBIA PIKE,Virginia,Fairfax,Annandale,Parts per billion,7.583333,23.0,5,22,Parts per million,0.035958,0.054,9,46,Parts per billion,4.166667,9.0,19,13.0,Parts per million,0.229167,0.3,7,3.0,2008-08-22,2008,8
25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,Parts per billion,21.041667,33.0,17,31,Parts per million,0.024875,0.033,7,28,Parts per billion,4.25,7.0,1,10.0,Parts per million,0.5125,0.7,0,8.0,2003-03-03,2003,3
6,37,4006,"2425 Webster St., Long Beach, CA",California,Los Angeles,Long Beach,Parts per billion,46.777273,69.0,13,67,Parts per million,0.00225,0.003,6,3,Parts per billion,2.231818,5.2,13,7.0,Parts per million,1.241667,1.8,9,20.0,2013-12-02,2013,12
53,33,80,4103 BEACON HILL S,Washington,King,Seattle,Parts per billion,7.483333,22.4,5,21,Parts per million,0.033167,0.042,10,39,Parts per billion,0.195833,1.0,7,1.0,Parts per million,0.2,0.2,0,2.0,2014-04-04,2014,4
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,6.629167,16.4,1,15,Parts per million,0.0315,0.039,13,36,Parts per billion,0.954167,1.6,3,1.0,Parts per million,0.483333,0.5,0,6.0,2013-02-10,2013,2
48,29,55,802 Pecan Valley Drive,Texas,Bexar,San Antonio,Parts per billion,13.85,33.0,19,31,Parts per million,0.017333,0.028,10,24,Parts per billion,0.125,1.0,21,1.0,Parts per million,0.329167,0.8,23,9.0,2008-12-28,2008,12
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,Parts per billion,1.095238,2.0,0,2,Parts per million,0.0419,0.046,9,39,Parts per billion,0.619048,1.0,2,1.0,Parts per million,0.075,0.1,0,1.0,2010-03-05,2010,3
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,30.217391,44.0,11,42,Parts per million,0.031083,0.058,11,49,Parts per billion,0.347826,1.0,5,1.0,Parts per million,0.829167,1.0,9,11.0,2004-03-14,2004,3
42,69,2006,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,Parts per billion,18.875,43.0,22,41,Parts per million,0.047208,0.08,11,111,Parts per billion,9.958333,23.0,18,33.0,Parts per million,0.1625,0.2,0,2.0,2002-07-01,2002,7
4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,Parts per billion,9.409091,21.0,8,20,Parts per million,0.027125,0.032,0,27,Parts per billion,0.608696,1.0,1,1.0,Parts per million,0.211111,0.3,0,3.0,2005-02-10,2005,2
6,85,5,158B JACKSON ST,California,Santa Clara,San Jose,Parts per billion,19.15,33.8,6,31,Parts per million,0.036125,0.064,11,80,Parts per billion,0.638095,1.2,11,1.0,Parts per million,0.354167,0.5,9,6.0,2014-05-01,2014,5
40,21,9002,"P.O. BOX 948   TAHLEQUAH, OK  74464",Oklahoma,Cherokee,Park Hill,Parts per billion,4.416667,11.0,20,10,Parts per million,0.028667,0.042,9,36,Parts per billion,0.041667,1.0,16,1.0,Parts per million,0.025,0.1,0,1.0,2003-05-15,2003,5
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,1.695652,3.0,16,3,Parts per million,0.041083,0.042,12,36,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.275,0.3,4,3.0,2012-12-20,2012,12
34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,Parts per billion,16.541667,23.0,6,22,Parts per million,0.011292,0.018,23,15,Parts per billion,3.272727,5.0,6,7.0,Parts per million,0.516667,0.6,0,7.0,2000-10-05,2000,10
42,133,8,HILL ST.,Pennsylvania,York,York,Parts per billion,13.5,31.0,22,29,Parts per million,0.028625,0.05,11,42,Parts per billion,2.0,4.0,2,6.0,Parts per million,0.3625,0.4,0,5.0,2004-06-03,2004,6
6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,Parts per billion,5.652174,12.0,6,11,Parts per million,0.028375,0.037,10,31,Parts per billion,1.090909,3.0,8,4.0,Parts per million,0.2,0.2,0,2.0,2008-10-09,2008,10
46,99,8,2001 E 8th St,South Dakota,Minnehaha,Sioux Falls,Parts per billion,8.531818,22.4,7,21,Parts per million,0.023208,0.029,9,25,Parts per billion,0.543478,0.8,8,0.0,Parts per million,0.204167,0.4,10,5.0,2013-11-12,2013,11
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,8.375,22.0,1,21,Parts per million,0.034792,0.05,9,42,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.166667,0.3,4,3.0,2002-05-25,2002,5
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,11.458333,34.0,4,32,Parts per million,0.039042,0.064,10,64,Parts per billion,1.391304,3.0,11,4.0,Parts per million,0.408333,0.5,14,6.0,2008-08-04,2008,8
6,1,10,6701 INTERNATIONAL BLVD,California,Alameda,Oakland,Parts per billion,11.043478,18.0,13,17,Parts per million,0.027042,0.033,11,28,Parts per billion,0.608696,2.0,8,3.0,Parts per million,0.791667,0.9,10,10.0,2002-07-31,2002,7
42,133,8,HILL ST.,Pennsylvania,York,York,Parts per billion,9.458333,19.0,23,18,Parts per million,0.021125,0.028,0,24,Parts per billion,2.5,6.0,1,9.0,Parts per million,0.2125,0.3,0,3.0,2009-07-31,2009,7
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,Parts per billion,22.26087,46.0,20,43,Parts per million,0.026958,0.057,10,48,Parts per billion,2.652174,23.0,9,33.0,Parts per million,0.495833,0.7,9,8.0,2002-08-20,2002,8
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,22.25,37.0,19,35,Parts per million,0.010875,0.031,10,26,Parts per billion,1.441667,2.6,8,3.0,Parts per million,0.570833,0.8,23,9.0,2012-01-17,2012,1
19,163,15,10TH ST. & VINE ST. DAVENPORT,Iowa,Scott,Davenport,Parts per billion,3.804545,16.3,23,15,Parts per million,0.029458,0.041,11,35,Parts per billion,0.421739,0.6,22,0.0,Parts per million,0.120833,0.2,19,2.0,2012-07-08,2012,7
36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,Parts per billion,3.5,7.0,14,7,Parts per million,0.03725,0.046,20,39,Parts per billion,2.041667,3.0,23,4.0,Parts per million,0.1,0.1,0,1.0,2007-06-09,2007,6
41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,Parts per billion,6.861905,14.1,5,13,Parts per million,0.015333,0.021,10,19,Parts per billion,0.583333,1.0,7,1.0,Parts per million,0.15,0.2,3,2.0,2015-07-22,2015,7
42,95,25,WASHINGTON & CAMBRIA STS. FREEMANSBURG,Pennsylvania,Northampton,Freemansburg,Parts per billion,9.791667,19.0,21,18,Parts per million,0.028222,0.061,10,54,Parts per billion,3.125,9.0,11,13.0,Parts per million,0.0,0.0,0,0.0,2008-06-16,2008,6
9,5,5,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,Parts per billion,0.473684,1.0,0,1,Parts per million,0.023583,0.03,18,25,Parts per billion,0.229167,0.7,3,0.0,Parts per million,0.1,0.1,0,1.0,2010-10-29,2010,10
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,Parts per billion,22.327273,43.6,20,41,Parts per million,0.02825,0.062,10,58,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.379167,0.5,6,6.0,2010-05-03,2010,5
48,453,14,3724 North Hills Dr,Texas,Travis,Austin,Parts per billion,6.471429,18.2,6,17,Parts per million,0.022458,0.04,11,37,Parts per billion,0.157143,0.8,16,0.0,Parts per million,0.077778,0.2,9,2.0,2013-09-17,2013,9
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,Parts per billion,7.347826,13.0,7,12,Parts per million,0.031167,0.044,9,37,Parts per billion,0.052174,0.4,13,0.0,Parts per million,0.358333,0.5,8,6.0,2002-06-29,2002,6
18,97,78,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),Parts per billion,3.316667,7.7,23,7,Parts per million,0.018667,0.024,0,20,Parts per billion,0.95,7.2,16,10.0,Parts per million,0.070833,0.1,0,1.0,2013-10-06,2013,10
